ChEMBL_ID,pKi,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
CHEMBL290799,8.92,3.7518826374929977,1.9555883720661331,-0.10169338048504897,-0.9013856125082138,0.2673598461737914,-0.285037864672938,-0.3388426176533701,-0.35066533200669076
CHEMBL295880,6.19,-2.46449459818366,-0.36584745590133694,1.8199457463097442,0.6226341723479876,1.0207371531397729,-1.0222004138768428,0.6380667820959083,-0.13576228909710186
CHEMBL296394,7.88,-0.05407412271152639,0.6004366370937699,2.436909244879347,-0.45611361602747935,-1.1563587579556627,-0.5707928662596271,-0.62265186896302,0.05230239956980687
CHEMBL296602,8.77,-3.5511248185549493,-1.3365431637246592,-1.8804532423587337,0.3638096868551662,-0.24477942521544385,0.4153653720008655,0.1236292660466017,-1.0308407115579121
CHEMBL297166,5.7,-4.159926991530318,1.1442393223794571,0.8489467765443718,-0.9647028148435338,0.47645743752897873,-0.8053939617747692,-0.4260267670662871,0.07171632948331153
CHEMBL299635,6.45,-0.05407412271152639,0.6004366370937699,2.436909244879347,-0.45611361602747935,-1.1563587579556627,-0.5707928662596271,-0.62265186896302,0.05230239956980687
CHEMBL300511,8.29,0.9200829323722546,3.144509665408102,3.216372809600916,0.1891465472028602,-0.6010234834178642,-0.9713744774240219,-0.3879916368320861,-0.5707501875584564
CHEMBL301174,8.02,0.9200829323722546,3.144509665408102,3.216372809600916,0.1891465472028602,-0.6010234834178642,-0.9713744774240219,-0.3879916368320861,-0.5707501875584564
CHEMBL304678,5.54,-1.3956031200187147,1.5015543481795373,0.2552724641686806,1.4000119120834593,1.3841877177418693,-2.0861043044871073,0.09680754469862668,-0.7670629437129614
CHEMBL305876,6.28,2.160738125036239,-0.27867513053811044,-3.3699508783683987,3.090369647564639,-1.1829105676247806,-1.4332542399063646,-1.1278904883157574,-1.8774468988978943
CHEMBL305998,5.27,2.548474876284929,-0.2977655773063498,-3.490688776838452,3.024294877021963,-1.2673383902421593,-1.4342283449870177,-1.0096836628266022,-1.5652002535785285
CHEMBL306314,7.01,1.7718591266698411,-3.0425143759866167,0.2497586891895564,0.10567299959916338,-1.8395358303027216,-0.5062975510464257,-0.09540263065169101,0.5051370678556742
CHEMBL306359,6.46,2.8979070393793736,-2.8302984218414933,0.09624424252126439,-0.44454764935141167,-1.6379569020648785,-0.2872368687686387,1.002249719128244,-0.23438342466951262
CHEMBL306528,6.66,2.425897311059385,-3.2115664259538015,0.13529342026268446,0.002427971860160585,-2.0430478620424513,-0.5173870261355337,0.19125876808873832,0.44967411647479805
CHEMBL310310,7.52,-1.1691166912806805,-2.1409029495756173,1.048391595956902,-0.11901769143333342,-0.5469945056423124,-0.3744300349081317,0.13925867500702016,-0.19945759263412513
CHEMBL311044,6.7,2.334883083024608,-2.936406398914055,0.17300146585541026,-0.16943732487612434,-1.7387463661838003,-0.39676720990753234,0.4534235442382769,0.13537682159308076
CHEMBL311347,7.57,-2.6050721070451806,0.25804169017488493,2.3316065192505686,-0.6481011753969065,0.1293447421299721,-0.35048905223261706,0.47166674984674756,-0.06307733583601485
CHEMBL314424,8.46,3.502030538028002,0.8634844167373111,-1.3800975117851868,1.4822924413141374,1.1404500548889582,0.005808331373317067,0.16921535444880392,0.8955502473384981
CHEMBL315697,7.4,-1.7548630757483314,-0.1859697635787504,-1.5790219581292966,-0.1786763550168637,-0.7564235761981143,0.3650429072282213,0.4799236443570179,-0.6868810727395265
CHEMBL316341,5.88,-1.2269893447805278,-0.9564942751454939,-1.4536613117635513,-1.2014383460459979,-0.3787950912194673,-0.8694028218921637,0.41593760409730757,-0.4915226640952835
CHEMBL317757,7.95,-0.7099094997220574,-1.9662083678777402,1.0466512621258066,-0.5645977229025201,0.9340817877535174,0.623634778005713,-0.6076978729391778,-0.26167372950480466
CHEMBL318961,9.03,-1.5559743461102433,0.35917805851894014,2.0601634339446266,-1.130099857209962,0.8044603185010103,0.2074295766630893,0.5707500767399177,0.2607262006388896
CHEMBL321888,9.03,-3.5711987819352187,-2.9900837651502563,0.7540285873592101,-0.08555832715942924,0.3490572011672037,-0.3024237195664227,0.7085447810469591,0.1994068921626032
CHEMBL322365,6.81,-2.198683655750586,-3.2568982616373874,0.27592309505390344,-0.3849119366815988,-0.01991642164879823,-0.3020209365506777,1.3168417833188246,0.8563945960140823
CHEMBL322385,7.97,1.0933187903794026,-1.370890580587432,1.1314419574377572,1.1854602232744749,-0.5360741055708008,-1.0337200433614653,0.014989019812644652,-1.4587743280497585
CHEMBL323600,4.91,-3.9526554376871395,0.8790963114526554,0.7170555377306274,-0.834027035489102,0.15882060515376373,-0.9206019899449969,-0.6461594301254048,0.6520901165461161
CHEMBL324465,4.8,-3.576763073776083,-0.8945185416988065,-0.3140421714755751,1.237826835443735,0.6947294562691912,-1.4688078090047723,-0.7399381693493299,-0.7112245909737189
CHEMBL324886,4.66,-4.915397975434701,-0.17458405844179417,-0.048406848362992666,0.7009237064633248,1.6091133380581484,-1.3311359005094894,0.06612523301923497,-0.3230561126014702
CHEMBL325330,7.31,-2.2201696916133074,-2.5393873889405563,0.3909239166027148,0.8402126364554333,0.8289823978964143,1.9012882267682056,-0.5266576038234789,-0.631482272422838
CHEMBL326243,6.9,-3.1536266171723764,1.175838290581371,0.6207737255257708,-1.3326251705701764,0.4621555492614714,-0.6959965701226559,0.3081622202843182,-0.05969890028863327
CHEMBL353112,7.52,-1.823078080690322,-0.28320492029258676,1.8172450665342472,-0.5892639642040685,-0.38280328738744895,-0.4836941004789927,0.1837699639057052,1.2378517981523411
CHEMBL353240,7.55,-0.9825569242249801,-2.1307256517397812,0.9890254930086235,0.09598667624557883,-0.9035486540103421,-0.45251325674057813,-0.13129927020469168,0.31923635962498825
CHEMBL353307,7.8,-1.5141484719271465,-3.74268137507119,0.25783112992969165,0.32487883669740375,-0.7142522300858549,-0.43457011395832534,0.10409364242977315,0.42852194590492027
CHEMBL353829,7.7,-1.9954664017418247,-0.25150522958533916,1.9367938632402608,-0.5231613532323401,-0.34296161273762404,-0.48990938438302284,0.07627138723611172,1.0300850858934336
CHEMBL353860,7.64,-2.73808816481341,-0.10532858930116602,2.135982061404452,-0.3896948911892887,-0.1368208721767812,-0.4839626224894895,-0.22176137094220533,0.7998599955846888
CHEMBL354879,7.96,-3.7233123271901305,-0.8877535873259903,1.2112995787018657,0.8447409579136721,-0.3139422139386503,0.7716238908079897,0.0627968355154463,1.048473799975019
CHEMBL362565,8.91,2.560932577963248,4.255133668358917,3.524872956228732,-1.6091215835132295,-1.3250943736322522,-0.3575487479874711,0.22108239789092318,0.053976775954417966
CHEMBL365413,7.59,-1.9932501678578443,0.24791409425240965,1.1599619869042737,1.00057249076253,1.4054608282200796,1.0282257616165056,1.0511397640271725,0.3127869314865342
CHEMBL365623,9.28,-3.2689268136936938,0.9115755735528007,2.1133345594767583,0.4002462068576311,-0.20817083720758228,0.8693252094572926,0.310628362351557,0.03646751690943501
CHEMBL365649,8.72,-1.3369183370075954,0.20420771989292297,1.912824324070845,-1.1487639901144064,0.7141686817290177,0.1985104476418022,0.5162228117165225,0.46772426785729965
CHEMBL369098,8.36,-0.35205899356816656,0.06606332314795559,2.0982521707890274,-0.42108717361715275,-0.5111714866430952,-0.5425632412959367,0.058649176994414416,-0.663845042501991
CHEMBL370805,3.41,-2.1936037710066003,3.0049011966036026,3.726817129581158,-0.7973772960646883,-0.31000848796374014,-0.5563324991959068,-0.9361953476264522,0.5167265295509214
CHEMBL372121,6.46,-0.2638198713991261,2.0314431518610885,2.6208909167150414,1.9607092337163865,0.871214472369446,-1.8082080847546318,-0.4537307558856684,-0.30207817101473494
CHEMBL377129,5.82,0.029480139613057916,0.8880463150088852,-0.7989833201000789,1.395379684590484,-2.3734559662769183,1.4649842854141264,-0.6917702071984401,0.38185928578327705
CHEMBL378437,6.33,1.4896238072190437,-0.46284067756829234,-1.7979964154427563,2.770986102569895,-2.1170152428498934,1.0623064226094938,-0.38329679889557805,-0.7206952543959598
CHEMBL381249,6.26,0.39209084811741335,0.17600590252978512,1.9610381364838039,0.6976720250472416,-0.24190061753809228,-1.2237551511582576,-0.10564320077240232,0.14801229398148713
CHEMBL381418,7.16,-0.9535016399754931,2.0337702980066807,2.2943126717710154,1.8304355637642649,-0.09751368625248348,-0.0700180720594277,-0.3179461223272409,-0.25329792886788144
CHEMBL382943,6.28,-0.5280959662858754,1.3142042414984585,2.5246140191061475,0.8632085851126722,0.27270146391841243,-1.2988857237758726,-0.4142006672794006,-0.3648406156787475
CHEMBL383572,6.92,-0.2638198713991261,2.0314431518610885,2.6208909167150414,1.9607092337163865,0.871214472369446,-1.8082080847546318,-0.4537307558856684,-0.30207817101473494
CHEMBL384104,7.96,2.312069256351528,0.7298209370367279,1.8504731818960873,-1.4629018962442908,0.11394285997889073,0.5460247244225981,-0.32191005290958113,0.675039108508338
CHEMBL384482,8.43,1.911850343939749,0.7751514155478623,1.9835404033291733,-1.3889778799300407,0.20964900201849143,0.5468763599268157,-0.4571803242342953,0.39486873183684734
CHEMBL385942,6.87,0.6533439879669727,1.5664194098783286,1.8379633352982623,1.4034627259858878,-0.6014963489122763,0.20412452986097962,0.9428280940853411,-0.6199790364119895
CHEMBL394320,5.36,-3.1918945513775348,1.8887907957695134,-1.9108846026147945,0.7414026793731069,1.0600215257956294,-0.1964319539097923,-0.8376908960222932,-0.07486897430548789
CHEMBL394965,5.5,-0.5522614900041196,2.2752375307032864,0.33728189877219006,-0.5736241684494985,-1.1389283816749385,0.3412256108370539,0.24573956040634887,0.4055582029990174
CHEMBL396328,6.39,-1.9934862480273798,1.0866844201201877,-0.01857718192296252,-0.0753876507073171,-0.7576887731053533,0.39726041401888634,0.05994234482743899,-0.02630662999065133
CHEMBL400707,7.4,0.20320637306799122,-0.10492308307462558,-0.7252183683500817,-0.43827106160161905,1.7779477239754413,-0.5017017794281879,-0.3124803619472698,1.0147523711843702
CHEMBL403575,7.7,2.3144021621805435,-0.6711279215478617,-0.9468641657652097,-0.11756080258696294,0.9308829088344319,-0.5382309052459595,-0.6651443867719006,0.21869101866207324
CHEMBL408192,7.65,1.8126889439922427,-1.9214661029701097,0.7701771252630008,1.1601974630097578,-0.8081478961755628,-1.2126582855236006,-0.2105323753823557,0.1511702800382304
CHEMBL409161,8.96,2.6035829753799202,-1.7465141569726856,-1.5074676727996392,-1.5250487481232133,0.02315574252967137,0.29640151291937084,0.2851321252502516,-0.3774250395027366
CHEMBL412263,5.98,1.6201632574672216,-1.1260353882918783,0.5496793993718221,2.1377177768635116,-1.242860809675127,0.02186866984465815,-0.08459791910000498,0.3228829933428454
CHEMBL413927,8.33,1.7394620228882465,0.80685110625511,2.103089200035187,-1.3228752689583123,0.24949067666831642,0.5406610760227856,-0.5646789009038887,0.18710201957793995
CHEMBL416409,9.15,3.6956647244608813,-2.4798024385114594,-1.7387770697836016,-0.8864009899986391,-0.8433214450697905,0.14357124332214855,-0.8137716254178581,-0.6984104012191121
CHEMBL419744,5.94,-2.378015671868527,0.3497958302517967,0.43189562574733464,-0.5206117171144785,-0.5530177966464068,-0.9431988197568317,-1.0467273569742155,-0.07810713239828888
CHEMBL420291,8.73,-4.134222738289987,-3.0961917422228176,0.8307858106933562,0.18955199731585867,0.24826773704828287,-0.411954060705316,0.15971860615699052,0.5691671384251965
CHEMBL421679,5.04,-0.4921062589784441,0.8335436683849923,0.07087368416876684,2.0045485403397905,0.6511599015668348,-2.2402430516774308,-0.9738519434411859,-0.9494069614741314
CHEMBL428704,7.31,1.7960450641209849,0.7636000280375896,2.077037240594374,-1.348580139120688,0.22252792652121384,0.5417133643732349,-0.4977382988126476,0.1262428279876983
CHEMBL429015,7.88,1.4618292423732484,-0.1147603189190354,0.6347400343530226,1.0721671457809856,0.8292291723885782,1.2066562906974276,0.4088558473193919,0.514267998474534
CHEMBL429065,6.12,-2.8734858728735087,1.920422205674313,-2.4158739028224967,0.45421322152835136,-0.736139313823074,1.1165376934287377,0.5311885789384255,0.2549759400688491
CHEMBL429658,5.73,-0.06436666717979696,1.3635575078556867,-0.22798626015311887,-1.2364807782087517,1.4770748120405073,2.0521845002523693,-0.01832257933156015,-0.7776653109969868
CHEMBL432401,8.92,-3.1136937398736744,-3.079021930645967,0.5946600899241075,-0.1853428636668189,0.22606599356186954,-0.3022894585611744,0.9113104484709139,0.4184027934464295
CHEMBL433138,6.22,2.639247659757733,-1.9740045445909589,-1.6764909192420285,-1.3140531015538275,-0.23714605762246757,0.17087296660313256,-0.23556190502615013,0.5907608700189225
CHEMBL433159,8.48,-1.3369183370075945,0.20420771989292302,1.912824324070845,-1.1487639901144069,0.7141686817290176,0.19851044764180226,0.5162228117165234,0.46772426785729965
CHEMBL433560,6.74,-0.10550584099051304,0.0794171214297174,2.063926244660408,-0.522831802761317,-0.5590781808325893,-0.5274048801939962,0.3514895252939582,-0.731028159157865
CHEMBL434093,7.25,4.266684687771038,0.09703828557956544,-1.0108545746723452,1.1338933235896513,1.0939147840744095,-1.1984116973032246,-0.8703387154500417,-0.48581991201329006
CHEMBL435287,7.92,-0.9150829499229336,-0.04004465392460592,2.175009394123174,-0.145976849141865,-0.6119609507620165,-0.6520935824348297,-0.49017699789555386,-0.2940847962393977
CHEMBL439030,6.13,-1.6664671558326072,1.0021583951365953,-0.07580981638639858,-0.12701016457681844,-0.8594447889752186,0.39171567647433214,0.20327304419765355,-0.054038105681089195
CHEMBL440272,7.61,0.9021689449262001,-2.980316234978464,2.3391025293540193,-0.19149072783508234,0.5484557470726075,1.0596355492213305,-0.05255549666016564,0.18382749707913165
CHEMBL443649,7.44,8.022339050890642,0.8215434509223435,-1.3471067047164687,0.18361435857794217,0.10906901430602559,-1.2721257131666734,0.23456351911184123,0.9442830529955419
CHEMBL444690,7.29,8.479844092952183,0.7326052854266331,-1.5064752021515706,0.08382982207055306,-0.01392219329930803,-1.2719914521614253,0.43732918653579456,1.163278954279368
CHEMBL487088,7.47,5.751417679682437,1.48396924813628,-0.8749776668233255,-0.0010534190654643517,1.0078002391970537,-1.2502924392105228,0.3647152260949674,1.4422699048092282
CHEMBL489601,8.49,5.236626507971129,1.6165151006165666,-0.6893078933862073,0.12459163763506448,1.1580765123681203,-1.2514125967252372,0.09445416257177333,1.2844484789130663
CHEMBL490424,7.82,5.2939126376208945,1.5729074136319905,-0.7156091693882235,0.09873111744192503,1.130791446802387,-1.2504267002157714,0.16194955867101404,1.2232740035254017
CHEMBL495520,8.27,3.393678391121089,0.9683587465985863,-1.3215546572206058,1.5327360395596654,1.1996525202511843,0.00489129107121047,0.0409764302807562,1.0338960053480806
CHEMBL495726,7.66,4.8364075955593515,1.6618455791277007,-0.5562406719531213,0.19851565394931459,1.2537826544077206,-1.2505609612210196,-0.04081610875294081,1.0042781022415759
CHEMBL496753,8.17,5.344978654878044,1.5116407707552912,-0.7478507479507888,0.07414803938953635,1.098874047005894,-1.2504955564231304,0.22269308673982105,1.1461027209034838
CHEMBL497586,8.25,5.402264784527808,1.468033083770715,-0.7741520239528048,0.04828751919639713,1.0715889814401607,-1.249509659913665,0.2901884828390611,1.0849282455158196
CHEMBL498600,8.37,4.944759742466265,1.5569712492664254,-0.6147835265177026,0.14807205570378673,1.1945801890454943,-1.2496439209189132,0.08742281541510663,0.865932344231994
CHEMBL502790,8.03,5.71287997058995,1.3964060452660865,-0.823722138590329,0.0027233236888031848,0.9782272201408667,-1.2545280382188848,0.41665467379522914,1.0727860471303265
CHEMBL505059,7.83,7.564834008829098,0.910481616418054,-1.1877382072813665,0.2833988950853319,0.23206022191135947,-1.272259974171922,0.03179785168788593,0.7252871517117161
CHEMBL507255,8.16,7.456481861922185,1.0153559462793293,-1.1291953527167853,0.3338424933308599,0.2912626872735852,-1.2731770144740284,-0.09644107248016112,0.8636329097212989
CHEMBL521582,5.44,-0.4335970594860081,0.6074801387927248,-2.364612673517118,-1.7883425834198288,-0.9774998551540051,-1.392156905424967,-0.10736143737744015,2.265899150075923
CHEMBL534500,5.76,-4.096743046977755,1.7460046988906146,0.4429753862417598,-0.11108297288977423,-0.033499442050568054,0.4235975947038123,-0.09126505280073734,0.3647671133981739
CHEMBL534501,8.38,-3.1225739285651626,-2.8962403931220795,0.7702695681678579,-0.32058221088689187,0.4620809589515859,-0.19818915766307696,1.2179225693745734,-0.4396098255439845
CHEMBL534502,5.2,-6.436185195145937,-1.2154502669638112,-0.699679725365756,0.8193948680695119,0.38155106653245663,0.39129587568122,-0.46449902567035967,0.5985595190406403
CHEMBL537206,7.12,-5.0167420693983855,-2.947891143266863,1.1327226269087773,0.3749871700786674,0.4768549996183722,-0.4123657226408916,-0.2089616387854863,0.09305696408286789
CHEMBL537209,6.39,-5.644991165709242,0.8574717237932288,-0.40494987312667996,1.3984632006884743,-0.3114102479313585,1.5696537668623982,-0.3555330212330539,0.9831411640510973
CHEMBL537429,6.32,-4.453718113043618,-2.8417831661943014,1.0559654035746313,0.09987684560337984,0.5776444637372933,-0.30283538150199835,0.3398645361044814,-0.27670328217972495
CHEMBL537430,5.12,-5.1729908610579365,-2.1594706531075314,-0.7145307912351593,-0.3237372750683215,0.4980236456211362,-0.8426575753621043,-0.1521001281197144,0.611287716974235
CHEMBL537431,7.05,-5.0440808898984235,0.016160404349336438,-0.3190891082460998,0.3416487655576172,0.026293791512027955,0.33584729896029253,-0.33299655892458035,1.0850753430231608
CHEMBL537652,7.45,-3.5955890254077576,-0.5387884217351856,1.4532187855141947,0.5203532225352576,0.1291029013720038,0.9851099155966196,0.7512109657745536,-0.435782770741645
CHEMBL537653,8.41,-4.518943252999708,1.069687677938352,-0.5584643197949725,0.8482425517378989,-0.10983131969351607,1.7887144491401845,0.7421193285468825,0.24362067152591085
CHEMBL537654,6.44,-3.533719090622986,1.8521126759631765,0.36621816290761344,-0.38619329736506236,0.0672900220683531,0.5331279358427058,0.45756112208923155,-0.004993132864419501
CHEMBL537875,7.56,-4.248621841274698,-3.108456347267202,0.9237840148361504,0.22963843806368375,0.2605020307137438,-0.4172498399408636,0.12027021959463768,0.2999106669812016
CHEMBL538405,9.14,3.5492546653345762,-1.0199761575176307,-1.9213870134058408,0.9229993248828149,-0.3226173304569414,0.9474499038336299,-0.3855407348562954,-0.8323554590628331
CHEMBL540625,6.76,-3.9217290453959435,-0.9407887031490578,1.38124375801628,0.9112468892496428,-0.30590183299241447,0.7610883679347654,0.0190867702721741,0.4727883367046224
CHEMBL541134,6.04,-4.5870942822436,-1.242399110793346,1.916927422991835,0.19083343129268843,0.34227907784071915,-0.4300247467276024,-0.5606119689160584,0.10470091240258551
CHEMBL541895,6.75,-4.7061268833362435,-3.019518181771492,1.0831525122712529,0.32942297457107356,0.38349323831907767,-0.4173841009461121,-0.08249544782931828,0.08091476569737553
CHEMBL541898,5.18,-4.688584669477488,-1.6830063008842417,1.652731109028781,0.07184754570150514,0.3044962324120312,-0.17822231818794068,-0.30846446568762503,-0.163989025836205
CHEMBL553859,5.68,-4.762080449958081,0.04896750178929602,-0.33401702322664967,0.33145168552949206,-0.06418630536579648,0.3409203761512013,-0.249021898761259,1.0905943785240577
CHEMBL553921,5.2,-4.721636938117293,-0.7510043758803083,1.6067332321824874,1.0705738714858335,-0.07247602686583857,0.7660492333188332,-0.3464413840053827,0.30373772178354164
CHEMBL554565,6.22,-2.5674051025932325,-0.05905188764585044,-1.3652256642284792,-0.03464229437962588,-0.5030278261796952,0.35919630781378487,0.1066608142015576,-0.8179717798520701
CHEMBL556366,5.34,-6.855106381113421,-1.161538712601905,-0.5602234835301858,0.9024455722960872,0.48390319376351965,0.3909702888921765,-0.6235846108610664,0.33446860378277105
CHEMBL558394,7.85,-3.4610463695340643,-1.0301831566482231,1.7634129763235427,-0.3593872176578872,0.5438580060785612,-0.21096406444981575,0.5370403808638784,-0.634819580122601
CHEMBL559186,7.46,-3.89069415668885,-2.73567518912174,0.979208180240485,-0.17523347887190793,0.6784339278562145,-0.19330504036310495,0.8886907109944496,-0.646463528442318
CHEMBL570638,5.98,-5.381448893148438,-1.7005813013380244,0.24163653044788808,0.8790657225944287,0.9823111468401278,1.2000163046842593,-0.6196527652986701,-0.06658892042286478
CHEMBL570871,5.83,-3.9634448862575495,-1.5641094929877448,0.07147623080035255,0.07831777306523136,2.426141853228613,2.3011428138913734,-0.5988525029295535,-0.601959409862564
CHEMBL576092,5.91,-5.892564467105134,-1.8409825807232438,0.28088530903050896,1.2394109005666658,0.19137826808275193,0.6462187276578903,-0.5205875787705548,0.14939927114377147
CHEMBL576508,6.64,-5.329540510750366,-1.7348746036506821,0.2041280856963627,0.9643005760913783,0.2921677322016733,0.7557490687967835,0.028238596119413047,-0.22036097511882147
CHEMBL578130,7.8,-4.766516554395599,-1.6287666265781204,0.1273708623622163,0.6891902516160905,0.3929571963205944,0.8652794099356768,0.5770647710093814,-0.5901212213814149
CHEMBL607001,6.58,0.8950785392520013,-3.975290797024621,0.009639984209133595,-0.025397268779327364,0.19811419594521723,0.6509128878846524,-0.5939782705680581,-0.9769208957895198
CHEMBL607002,7.8,1.7403203325622354,-4.0833194092885705,-0.2704664116960217,-0.19125657582939343,-0.00930483427749506,0.6500730438092477,-0.27300577765494743,-0.4456783491863279
CHEMBL607055,8.22,-2.4899760736423087,-3.624282029202809,0.642490186639653,0.542053499878814,-0.4844242253173063,-0.4407193165455318,-0.28145107634919514,-0.3387800517908691
CHEMBL607056,7.06,2.19782537462378,-4.172257574784282,-0.4298349091311241,-0.29104111233678287,-0.1322960418828288,0.6502073048144961,-0.0702401102309924,-0.22668244790250133
CHEMBL607057,9.02,0.5876032347820737,-4.359709827546891,-0.08983299155911381,0.5775958027529692,-1.5699354000567776,-0.4632011087932928,-0.134310372652458,-0.2604293430273191
CHEMBL607058,7.66,2.4791719334460507,-2.5194270420327087,0.4067575579270918,-0.811848959275778,0.7325632176778394,1.1533178528044459,-0.7014940594275789,-0.6762152457902562
CHEMBL607107,8.0,1.2828152905006913,-3.994381243792861,-0.11109791426091953,-0.09147203932200372,0.11368637332783894,0.6499387828039993,-0.47577144507890257,-0.6646742504701543
CHEMBL607109,7.51,-1.794764017923691,-3.2589534454487783,0.6212252639378472,-0.12701434219615887,1.1991975480673098,0.6724205750517603,-0.6229121487756394,-0.7430249592337038
CHEMBL610897,9.08,-3.09007429258173,0.17865571876281625,2.3779618329405094,-0.46523614264979696,0.20995100715280776,-0.37470080336109285,-0.07846653090014728,-0.007892053245557093
CHEMBL611177,6.95,-1.7096806845297043,0.09145861285805673,2.0204893780154687,-0.8371495710746072,-0.10914249676540551,-0.35181314847977896,0.8507354267782244,0.3954459074551588
CHEMBL611178,7.85,-2.0105855139410687,0.22382679640148653,2.19991355765652,-0.7237890378463349,-0.003610195099189989,-0.3538178554708096,0.6114445602699693,0.30911456275424987
CHEMBL611179,6.3,-0.49619195343356415,-0.14347936442948775,1.659875710504887,-1.075138883342641,-0.441317278532949,-0.3572951836304405,1.365955737601651,0.8418594454821199
CHEMBL611180,7.52,-0.6616545426383873,0.2769525613426868,1.8973768409913814,-1.2951249282970045,-0.08895929766931972,-0.21807105621240971,1.949694882415087,-0.02949962139789216
CHEMBL611181,7.03,0.41178954232528486,-0.5428216863845505,1.6627886050584193,-0.5981066158495766,-0.973494625861986,-0.3775414769442791,0.6439313274245442,-0.3247047480822684
CHEMBL611424,7.52,-0.9434482962238823,0.25103820085695905,1.9320855360415694,-1.1947981908417262,-0.03292711295556862,-0.22708132019847102,1.642673523947455,0.010545061159035937
CHEMBL611426,7.82,-1.404945301912052,0.02292688439500137,1.9730498236512766,-0.8813521739473472,-0.19978720603620453,-0.35630155312090206,0.9724651754490187,0.3861436557565566
CHEMBL611427,6.3,-0.5734133771582671,-0.19005736307356483,1.7334602921705553,-1.0514749748141028,-0.44907743440449766,-0.36264950496781645,1.3690778452565475,0.5281385276589281
CHEMBL1201082,6.11,-2.0495548164208377,0.6228165978650548,-2.6052460321312556,-1.156244223188241,1.6771306369039185,1.548771454600732,-0.9054740608208756,0.12183722172126678
CHEMBL1201203,6.93,-1.7321406476354477,-2.2470109266481786,1.125148819291048,0.1560926330419542,-0.6477839697612336,-0.4839603760470251,-0.4095674998829479,0.17030265362846791
CHEMBL1203942,6.24,-4.120726662306475,-1.592315695324201,1.6925939970630672,0.013759436354976177,0.26522801257754763,-0.46775723458327234,-0.3239049216969093,0.40567190075560483
CHEMBL1212960,6.31,0.8409654640537813,-1.4504657627928872,-1.79563048767462,-1.1390136546863578,0.15767960746671963,-0.004411883275960524,-1.130683951129903,-0.5483560829990679
CHEMBL1214690,5.6,1.4558978028066203,-1.3786510880329828,-1.9098961557602916,-1.3288891256646962,-0.4316743430528133,-0.3391487780245428,0.06603358517814828,-1.071888383957618
CHEMBL1214769,5.86,0.8928738464518527,-1.4847590651055442,-1.8331389324261451,-1.0537788011894083,-0.5324638071717344,-0.4486791191634361,-0.4827925897118201,-0.7021281376950247
CHEMBL1214770,5.7,1.6373709469628512,-1.621472182055889,-2.02879414761843,-1.1821406064100075,-0.7374757743404764,-0.4571289815561554,-0.1921972439414985,-0.4540171997472345
CHEMBL1214771,6.27,0.32984989009708554,-1.590867042178106,-1.756381709091999,-0.7786684767141205,-0.6332532712906558,-0.5582094603023294,-1.0316187646017883,-0.33236789143243123
CHEMBL1214842,5.94,1.074346990608084,-1.7275801591284508,-1.9520369242842843,-0.9070302819347198,-0.8382652384593975,-0.5666593226950487,-0.7410234188314668,-0.08425695348464131
CHEMBL1214843,5.87,-1.2374283782748512,-0.6557707130181822,-1.3464568565905217,-1.3691080173183394,0.39420182783072766,-0.3940747104624,0.04573140236293488,-0.23487869513241127
CHEMBL1214844,5.1,2.0695672477838674,-0.16659184023746612,-1.616253832207191,0.11497463386828385,-0.2074757130876342,-1.1697501424100163,-0.45453874043832376,-0.3109977988889351
CHEMBL1214907,5.65,-1.4758774112337467,-0.7218028861484891,-1.3344274690292006,-1.2879876137153945,0.42690139866406884,-0.4031281004889356,-0.21156153008441503,-0.2468765291978277
CHEMBL1214909,5.74,1.0743469906080843,-1.7275801591284505,-1.9520369242842843,-0.9070302819347198,-0.8382652384593975,-0.5666593226950486,-0.7410234188314665,-0.08425695348464142
CHEMBL1215759,6.67,-1.475877411233747,-0.7218028861484889,-1.3344274690292006,-1.2879876137153943,0.42690139866406895,-0.4031281004889356,-0.21156153008441525,-0.2468765291978275
CHEMBL1215760,5.75,0.32984989009708554,-1.590867042178106,-1.756381709091999,-0.7786684767141208,-0.6332532712906557,-0.5582094603023293,-1.031618764601788,-0.33236789143243145
CHEMBL1215761,5.77,0.9729615748459861,0.4671130582006313,-1.7169875035187416,1.140431241286852,-0.35682246230760684,0.026796779363827496,-0.5820667090353332,-0.36683486685533506
CHEMBL1215763,6.13,1.3250701472728685,-0.029878723287121798,-1.420598617014906,0.24333643908888306,-0.0024637459188924407,-1.1613002800172967,-0.7451340862086455,-0.559108736836725
CHEMBL1288490,5.46,-3.657054061680211,1.8686823414291,0.4208742878348437,-0.2731529001904057,-0.08945533005118139,0.44755249158337185,0.4057238710934046,0.3664187501943683
CHEMBL1289072,5.53,-0.921289102058227,0.548439104501238,0.16855694323215892,-1.1312235606459553,-0.415936595255288,-0.7176385182950122,0.1343304310679454,-0.5125907381282755
CHEMBL1289073,5.55,0.062430613903489945,1.8259303805800475,0.6837845213624135,-1.5296755418807468,-0.6741849962195392,-0.7738075824820928,0.11736197922290084,-0.2997218064224332
CHEMBL1289190,5.82,1.0365876689872706,4.370003408894381,1.4632480860839836,-0.8844153786504074,-0.11884972168174068,-1.1743891936464876,0.3520222113538346,-0.9227743935506967
CHEMBL1289191,5.28,0.20475881065130738,0.7606550586463616,0.015042496563866596,-1.6814442095965303,-0.2143576670174452,-0.4985778360172256,1.231982780847881,-1.252111230653461
